3_levels,5_levels,7_levels,consumption,temperature,hour_of_day,day_of_week,day_of_month,month_of_year
2,3,5,0.779,20.7,18,5,22,4
2,3,4,0.69,20.5,19,5,22,4
2,3,4,0.719,20,20,5,22,4
2,3,4,0.746,18.1,21,5,22,4
2,2,3,0.58,11,22,5,22,4
1,2,3,0.444,9.7,23,5,22,4
1,1,2,0.337,9.9,24,5,22,4
1,1,1,0.29,9.9,1,6,23,4
1,1,1,0.287,9.8,2,6,23,4
1,1,1,0.303,9.6,3,6,23,4
1,1,1,0.29,7.9,4,6,23,4
1,1,1,0.282,8,5,6,23,4
1,1,2,0.357,7.6,6,6,23,4
2,2,3,0.585,6.9,7,6,23,4
2,3,3,0.661,7.6,8,6,23,4
2,3,4,0.736,9.9,9,6,23,4
3,4,5,0.807,14.5,10,6,23,4
3,5,6,0.884,15.5,11,6,23,4
3,5,6,0.881,16.4,12,6,23,4
3,4,6,0.863,17.7,13,6,23,4
3,5,6,0.879,18.2,14,6,23,4
3,5,6,0.908,18.9,15,6,23,4
3,5,6,0.884,19.9,16,6,23,4
3,4,6,0.853,20.5,17,6,23,4
3,4,5,0.817,21.3,18,6,23,4
2,3,5,0.777,20.8,19,6,23,4
2,3,4,0.766,20.3,20,6,23,4
2,3,5,0.779,18.3,21,6,23,4
2,2,3,0.626,13.2,22,6,23,4
1,2,3,0.449,10.7,23,6,23,4
1,1,1,0.331,9.4,24,6,23,4
1,1,1,0.316,9,1,7,24,4
1,1,1,0.304,10.9,2,7,24,4
1,1,1,0.308,10.9,3,7,24,4
1,1,1,0.304,10.4,4,7,24,4
1,1,1,0.298,9.4,5,7,24,4
1,1,1,0.315,8.8,6,7,24,4
1,2,3,0.506,8.6,7,7,24,4
2,2,3,0.571,8.5,8,7,24,4
2,3,5,0.781,9.3,9,7,24,4
3,4,6,0.83,9.9,10,7,24,4
3,4,6,0.857,10.8,11,7,24,4
3,4,6,0.841,11.9,12,7,24,4
3,4,6,0.843,14.4,13,7,24,4
3,4,6,0.831,13.6,14,7,24,4
3,4,6,0.856,13.9,15,7,24,4
3,4,5,0.815,14.5,16,7,24,4
2,3,5,0.772,14.1,17,7,24,4
2,3,5,0.777,13.7,18,7,24,4
2,3,4,0.742,12.6,19,7,24,4
2,3,4,0.723,12.8,20,7,24,4
2,3,3,0.638,13.2,21,7,24,4
2,2,3,0.55,13,22,7,24,4
1,2,3,0.463,12.1,23,7,24,4
1,1,1,0.322,11.5,24,7,24,4
1,1,1,0.312,11.3,1,1,25,4
1,1,1,0.296,11.3,2,1,25,4
1,1,1,0.296,11,3,1,25,4
1,1,1,0.293,11.1,4,1,25,4
1,1,1,0.295,11.1,5,1,25,4
1,1,2,0.36,10.8,6,1,25,4
2,2,3,0.592,10.5,7,1,25,4
2,3,3,0.648,10.5,8,1,25,4
2,3,4,0.711,10.3,9,1,25,4
2,3,4,0.739,10.4,10,1,25,4
2,3,4,0.75,10.8,11,1,25,4
2,3,4,0.755,11,12,1,25,4
2,3,4,0.762,11.3,13,1,25,4
2,3,4,0.754,12,14,1,25,4
2,3,4,0.751,11.9,15,1,25,4
2,3,4,0.749,11.1,16,1,25,4
2,3,4,0.72,11.5,17,1,25,4
2,3,4,0.712,12.5,18,1,25,4
2,3,4,0.736,12.1,19,1,25,4
2,3,4,0.729,12.1,20,1,25,4
2,3,4,0.729,12,21,1,25,4
2,2,3,0.585,10.6,22,1,25,4
1,2,3,0.449,9,23,1,25,4
1,2,2,0.377,8.7,24,1,25,4
1,1,2,0.352,11,1,2,26,4
1,1,2,0.355,9,2,2,26,4
1,1,2,0.341,7.7,3,2,26,4
1,1,2,0.342,7,4,2,26,4
1,1,2,0.355,5,5,2,26,4
1,2,2,0.416,5.5,6,2,26,4
2,2,3,0.603,6.2,7,2,26,4
2,2,3,0.614,6.4,8,2,26,4
2,3,4,0.711,6.7,9,2,26,4
3,4,5,0.815,7,10,2,26,4
3,4,5,0.826,7.1,11,2,26,4
3,4,6,0.835,6.8,12,2,26,4
3,4,5,0.819,6.9,13,2,26,4
2,4,5,0.797,7.7,14,2,26,4
3,4,5,0.821,8,15,2,26,4
2,4,5,0.796,8.5,16,2,26,4
2,3,4,0.769,9.3,17,2,26,4
2,4,5,0.784,9.5,18,2,26,4
2,3,4,0.759,8.9,19,2,26,4
2,3,4,0.758,8.9,20,2,26,4
2,3,5,0.775,8.7,21,2,26,4
2,3,3,0.644,8.6,22,2,26,4
1,2,3,0.491,8.5,23,2,26,4
1,2,2,0.422,8.5,24,2,26,4
1,1,2,0.362,8.3,1,3,27,4
1,2,2,0.367,7,2,3,27,4
1,2,2,0.412,7.9,3,3,27,4
1,2,2,0.402,6.2,4,3,27,4
1,2,2,0.396,4,5,3,27,4
1,2,3,0.431,3.2,6,3,27,4
2,2,3,0.541,5.2,7,3,27,4
2,3,3,0.651,4.5,8,3,27,4
2,3,4,0.734,6,9,3,27,4
2,4,5,0.806,7.5,10,3,27,4
3,4,6,0.846,10.2,11,3,27,4
3,4,6,0.837,12,12,3,27,4
3,4,6,0.848,13.4,13,3,27,4
3,4,6,0.845,14.3,14,3,27,4
3,4,5,0.811,14,15,3,27,4
3,4,5,0.817,16.1,16,3,27,4
2,4,5,0.797,16.2,17,3,27,4
3,4,5,0.809,16.2,18,3,27,4
2,3,4,0.764,16.6,19,3,27,4
2,4,5,0.786,16.2,20,3,27,4
2,4,5,0.782,14.6,21,3,27,4
2,3,4,0.677,7.4,22,3,27,4
1,2,3,0.477,5.6,23,3,27,4
1,2,3,0.43,4.7,24,3,27,4
1,2,2,0.403,4.2,1,4,28,4
1,2,2,0.385,3.5,2,4,28,4
1,2,2,0.382,3.1,3,4,28,4
1,1,2,0.357,4.5,4,4,28,4
1,1,2,0.362,3,5,4,28,4
1,2,3,0.454,2.5,6,4,28,4
2,2,3,0.552,2.3,7,4,28,4
2,3,3,0.636,2.3,8,4,28,4
2,3,4,0.734,7.6,9,4,28,4
2,4,5,0.793,11.3,10,4,28,4
2,4,5,0.801,15.8,11,4,28,4
3,4,6,0.837,17.6,12,4,28,4
3,4,6,0.836,19.1,13,4,28,4
3,4,5,0.821,19.8,14,4,28,4
3,4,5,0.811,20.1,15,4,28,4
3,4,5,0.818,20.9,16,4,28,4
3,4,5,0.809,21,17,4,28,4
2,4,5,0.801,21.6,18,4,28,4
2,4,5,0.805,21.1,19,4,28,4
2,4,5,0.802,21.5,20,4,28,4
2,4,5,0.794,18.9,21,4,28,4
2,3,4,0.68,11.1,22,4,28,4
2,2,3,0.53,9.5,23,4,28,4
1,2,3,0.449,8.4,24,4,28,4
1,2,2,0.394,7.5,1,5,29,4
1,2,2,0.401,7.4,2,5,29,4
1,2,2,0.382,7.4,3,5,29,4
1,2,2,0.374,7.8,4,5,29,4
1,2,2,0.393,8.9,5,5,29,4
1,2,3,0.456,9.4,6,5,29,4
2,2,3,0.568,10.4,7,5,29,4
2,2,3,0.621,10.8,8,5,29,4
2,3,4,0.727,11.5,9,5,29,4
3,4,5,0.808,13.1,10,5,29,4
3,4,6,0.828,15.6,11,5,29,4
3,4,6,0.844,16.4,12,5,29,4
3,4,6,0.857,18.5,13,5,29,4
3,5,6,0.899,21,14,5,29,4
3,4,6,0.855,21.6,15,5,29,4
3,4,6,0.864,21.5,16,5,29,4
3,4,6,0.828,20.5,17,5,29,4
2,4,5,0.804,19.7,18,5,29,4
3,4,5,0.815,16.7,19,5,29,4
2,4,5,0.802,12.6,20,5,29,4
2,4,5,0.785,12.7,21,5,29,4
2,3,4,0.708,12.3,22,5,29,4
2,2,3,0.553,11,23,5,29,4
1,2,3,0.507,11.9,24,5,29,4
1,2,3,0.481,11.5,1,6,30,4
1,2,3,0.467,10.2,2,6,30,4
1,2,3,0.467,9.5,3,6,30,4
1,2,3,0.461,7.4,4,6,30,4
1,2,3,0.434,7.7,5,6,30,4
1,2,3,0.438,7.3,6,6,30,4
2,2,3,0.545,6.2,7,6,30,4
2,2,3,0.561,7.3,8,6,30,4
2,3,4,0.721,8.5,9,6,30,4
2,4,5,0.794,9.1,10,6,30,4
2,4,5,0.8,10.3,11,6,30,4
3,4,6,0.828,12.7,12,6,30,4
3,4,5,0.818,14.6,13,6,30,4
2,3,5,0.781,16.5,14,6,30,4
2,3,5,0.774,16.8,15,6,30,4
2,3,4,0.721,17.4,16,6,30,4
2,2,3,0.599,17.7,17,6,30,4
2,2,3,0.557,18,18,6,30,4
1,2,3,0.488,18.3,19,6,30,4
1,1,2,0.352,18,20,6,30,4
1,2,2,0.368,16.7,21,6,30,4
1,1,2,0.353,10.1,22,6,30,4
1,1,1,0.32,7.8,23,6,30,4
1,1,1,0.281,6.8,24,6,30,4
1,1,1,0.253,6.3,1,7,1,5
1,1,1,0.247,5.6,2,7,1,5
1,1,1,0.254,4.8,3,7,1,5
1,1,1,0.249,4.4,4,7,1,5
1,1,1,0.25,3.8,5,7,1,5
1,1,1,0.246,4,6,7,1,5
1,1,1,0.246,5.1,7,7,1,5
1,1,1,0.252,4,8,7,1,5
1,1,1,0.304,8.5,9,7,1,5
1,1,1,0.306,11.9,10,7,1,5
1,1,1,0.316,14.9,11,7,1,5
1,1,1,0.307,17,12,7,1,5
1,1,1,0.311,18.5,13,7,1,5
1,1,1,0.311,19.5,14,7,1,5
1,1,1,0.316,19.4,15,7,1,5
1,1,1,0.312,20.1,16,7,1,5
1,1,1,0.312,20.2,17,7,1,5
1,1,1,0.317,20.7,18,7,1,5
1,1,1,0.334,20.6,19,7,1,5
1,1,1,0.314,19.6,20,7,1,5
1,1,1,0.327,18.6,21,7,1,5
1,1,1,0.328,16.4,22,7,1,5
1,1,1,0.316,15,23,7,1,5
1,1,1,0.27,13.2,24,7,1,5
1,1,1,0.248,11.7,1,1,2,5
1,1,1,0.247,8.8,2,1,2,5
1,1,1,0.253,7,3,1,2,5
1,1,1,0.258,6.5,4,1,2,5
1,2,2,0.372,5.4,5,1,2,5
1,1,2,0.339,7.5,6,1,2,5
1,2,3,0.49,8.2,7,1,2,5
1,2,3,0.509,8.4,8,1,2,5
2,2,3,0.626,10.4,9,1,2,5
2,3,4,0.675,12.8,10,1,2,5
2,3,3,0.672,14.6,11,1,2,5
2,3,3,0.658,17.2,12,1,2,5
2,3,4,0.675,17.7,13,1,2,5
2,3,3,0.671,19.1,14,1,2,5
2,3,3,0.663,18.5,15,1,2,5
2,3,3,0.637,18.3,16,1,2,5
2,2,3,0.62,18.1,17,1,2,5
2,2,3,0.597,17.8,18,1,2,5
2,2,3,0.571,17.4,19,1,2,5
2,2,3,0.559,17,20,1,2,5
2,2,3,0.555,15.9,21,1,2,5
1,2,3,0.505,15.4,22,1,2,5
1,2,2,0.385,14.6,23,1,2,5
1,1,1,0.324,13.6,24,1,2,5
1,1,1,0.266,12.8,1,2,3,5
1,1,1,0.267,12.7,2,2,3,5
1,1,1,0.257,12.7,3,2,3,5
1,1,1,0.261,12.5,4,2,3,5
1,1,1,0.252,12.4,5,2,3,5
1,1,1,0.325,12.3,6,2,3,5
2,2,3,0.552,12.3,7,2,3,5
2,2,3,0.628,11.2,8,2,3,5
2,3,4,0.728,10.5,9,2,3,5
2,3,4,0.749,10.6,10,2,3,5
2,4,5,0.796,10.6,11,2,3,5
2,3,5,0.776,11,12,2,3,5
2,3,5,0.771,11.4,13,2,3,5
2,3,4,0.769,11.3,14,2,3,5
2,3,4,0.758,11.1,15,2,3,5
2,3,4,0.755,11.3,16,2,3,5
2,3,4,0.743,10.8,17,2,3,5
2,4,5,0.782,10.3,18,2,3,5
2,3,4,0.729,10.1,19,2,3,5
2,3,4,0.744,10,20,2,3,5
2,3,4,0.711,10.3,21,2,3,5
2,2,3,0.59,10.3,22,2,3,5
1,1,1,0.333,10.2,23,2,3,5
1,1,1,0.265,10,24,2,3,5
1,1,1,0.263,9.9,1,3,4,5
1,1,1,0.272,10.1,2,3,4,5
1,1,1,0.27,10.1,3,3,4,5
1,1,1,0.279,10,4,3,4,5
1,1,1,0.265,9.8,5,3,4,5
1,1,1,0.294,9.7,6,3,4,5
1,2,3,0.503,9.4,7,3,4,5
2,3,3,0.643,9.4,8,3,4,5
2,3,4,0.753,9.6,9,3,4,5
3,4,5,0.808,9.9,10,3,4,5
2,3,5,0.773,10.4,11,3,4,5
2,3,4,0.757,10.5,12,3,4,5
2,3,4,0.769,11,13,3,4,5
2,3,4,0.756,10.8,14,3,4,5
2,3,4,0.743,11.3,15,3,4,5
2,3,4,0.739,12.5,16,3,4,5
2,3,5,0.773,13.2,17,3,4,5
2,3,4,0.769,12.2,18,3,4,5
2,3,4,0.705,11.5,19,3,4,5
2,3,3,0.673,11,20,3,4,5
2,3,4,0.676,10.9,21,3,4,5
2,2,3,0.619,10.5,22,3,4,5
1,2,3,0.439,10.7,23,3,4,5
1,1,1,0.326,10.6,24,3,4,5
1,1,1,0.31,10.4,1,4,5,5
1,1,1,0.304,10.5,2,4,5,5
1,1,1,0.314,10.6,3,4,5,5
1,1,1,0.306,10.5,4,4,5,5
1,1,1,0.3,10.1,5,4,5,5
1,1,2,0.357,9.8,6,4,5,5
2,2,3,0.567,10,7,4,5,5
2,3,3,0.638,9.4,8,4,5,5
2,3,4,0.731,10.5,9,4,5,5
2,3,4,0.769,12.3,10,4,5,5
2,3,4,0.764,13.5,11,4,5,5
2,3,5,0.776,14.5,12,4,5,5
2,4,5,0.787,14.4,13,4,5,5
2,3,4,0.751,15.8,14,4,5,5
2,3,4,0.74,16.7,15,4,5,5
2,3,5,0.775,17.6,16,4,5,5
2,3,5,0.779,15.5,17,4,5,5
2,3,4,0.717,15.5,18,4,5,5
2,3,4,0.728,12.9,19,4,5,5
2,3,4,0.744,14,20,4,5,5
2,3,4,0.733,14,21,4,5,5
2,2,3,0.613,11.9,22,4,5,5
1,2,2,0.38,8.6,23,4,5,5
1,1,1,0.313,9.8,24,4,5,5
1,1,1,0.298,9,1,5,6,5
1,1,1,0.297,8.1,2,5,6,5
1,1,1,0.295,9.8,3,5,6,5
1,1,1,0.278,10.3,4,5,6,5
1,1,1,0.283,10.2,5,5,6,5
1,1,2,0.35,9.9,6,5,6,5
2,2,3,0.596,7.9,7,5,6,5
2,3,4,0.688,8.6,8,5,6,5
2,3,4,0.748,10.3,9,5,6,5
2,4,5,0.799,12.5,10,5,6,5
3,4,6,0.845,13.3,11,5,6,5
3,4,6,0.847,13.5,12,5,6,5
3,4,5,0.819,15.8,13,5,6,5
2,4,5,0.783,17.3,14,5,6,5
2,3,5,0.778,19.7,15,5,6,5
2,4,5,0.799,19.9,16,5,6,5
2,4,5,0.784,17,17,5,6,5
2,3,4,0.759,12.4,18,5,6,5
2,3,4,0.737,15,19,5,6,5
2,3,4,0.717,16.3,20,5,6,5
2,3,4,0.732,15.4,21,5,6,5
2,2,3,0.623,13,22,5,6,5
1,1,2,0.35,11.7,23,5,6,5
1,1,1,0.283,11.4,24,5,6,5
1,1,1,0.271,10.9,1,6,7,5
1,1,1,0.266,9.3,2,6,7,5
1,1,1,0.282,8,3,6,7,5
1,1,1,0.293,7.5,4,6,7,5
1,1,1,0.291,6.9,5,6,7,5
1,1,1,0.329,5.6,6,6,7,5
2,2,3,0.601,5.4,7,6,7,5
2,3,3,0.646,5.1,8,6,7,5
2,3,4,0.724,6.5,9,6,7,5
2,4,5,0.803,11.7,10,6,7,5
2,3,5,0.778,15.4,11,6,7,5
3,4,6,0.859,18,12,6,7,5
3,4,5,0.826,18.4,13,6,7,5
2,4,5,0.789,19.7,14,6,7,5
3,4,5,0.822,20.4,15,6,7,5
3,4,5,0.813,20.4,16,6,7,5
2,3,5,0.774,21.4,17,6,7,5
2,3,4,0.764,18.7,18,6,7,5
2,3,4,0.723,12.1,19,6,7,5
2,3,4,0.733,11.5,20,6,7,5
2,3,4,0.71,11.8,21,6,7,5
2,2,3,0.574,11.2,22,6,7,5
1,2,2,0.367,11,23,6,7,5
1,1,2,0.337,10.8,24,6,7,5
1,1,1,0.304,10.6,1,7,8,5
1,1,1,0.296,10.5,2,7,8,5
1,1,1,0.301,9.9,3,7,8,5
1,1,1,0.301,9.6,4,7,8,5
1,1,1,0.299,8.2,5,7,8,5
1,1,2,0.361,9.7,6,7,8,5
2,2,3,0.566,9.8,7,7,8,5
2,3,3,0.635,8.9,8,7,8,5
2,3,4,0.721,11,9,7,8,5
3,4,5,0.811,12.6,10,7,8,5
2,4,5,0.783,13.3,11,7,8,5
2,4,5,0.794,14.3,12,7,8,5
2,4,5,0.782,15.1,13,7,8,5
2,4,5,0.805,15.7,14,7,8,5
3,4,5,0.81,16.8,15,7,8,5
2,3,5,0.781,18.1,16,7,8,5
2,3,4,0.765,18.7,17,7,8,5
2,3,5,0.776,19.6,18,7,8,5
2,3,4,0.745,18.5,19,7,8,5
2,3,5,0.771,18.3,20,7,8,5
2,3,3,0.669,14.5,21,7,8,5
2,2,3,0.543,12.3,22,7,8,5
1,1,2,0.344,10.1,23,7,8,5
1,1,1,0.277,9,24,7,8,5
1,1,1,0.263,9.3,1,1,9,5
1,1,1,0.264,11.2,2,1,9,5
1,1,1,0.268,11,3,1,9,5
1,1,1,0.286,11.1,4,1,9,5
1,1,1,0.287,10.9,5,1,9,5
1,1,1,0.292,10.5,6,1,9,5
2,2,3,0.595,10.4,7,1,9,5
2,3,3,0.674,10.1,8,1,9,5
2,4,5,0.783,10.9,9,1,9,5
2,4,5,0.785,11.7,10,1,9,5
2,3,4,0.761,13.4,11,1,9,5
2,4,5,0.799,15.1,12,1,9,5
3,4,5,0.826,15.8,13,1,9,5
2,3,4,0.765,14.9,14,1,9,5
2,3,5,0.771,15.3,15,1,9,5
2,3,4,0.738,16.3,16,1,9,5
2,3,4,0.719,16.5,17,1,9,5
2,3,4,0.726,16,18,1,9,5
2,3,4,0.711,16.1,19,1,9,5
2,3,4,0.733,15.7,20,1,9,5
2,3,4,0.73,14.6,21,1,9,5
2,2,3,0.587,13.7,22,1,9,5
1,2,2,0.386,13.3,23,1,9,5
1,1,2,0.36,12.6,24,1,9,5
1,1,2,0.36,12,1,2,10,5
1,1,2,0.345,12,2,2,10,5
1,1,2,0.346,11.5,3,2,10,5
1,1,2,0.346,11.7,4,2,10,5
1,1,1,0.333,10.4,5,2,10,5
1,2,2,0.381,9.5,6,2,10,5
2,2,3,0.588,9.5,7,2,10,5
2,2,3,0.631,10.1,8,2,10,5
2,3,4,0.695,10.9,9,2,10,5
2,3,4,0.753,13.1,10,2,10,5
2,3,5,0.773,14.2,11,2,10,5
2,4,5,0.804,16.2,12,2,10,5
2,3,5,0.78,16.7,13,2,10,5
2,3,4,0.74,18.2,14,2,10,5
2,3,4,0.752,19,15,2,10,5
2,3,4,0.75,20,16,2,10,5
2,3,4,0.722,18.9,17,2,10,5
2,3,4,0.711,18.6,18,2,10,5
2,3,4,0.703,16.5,19,2,10,5
2,3,4,0.705,16.8,20,2,10,5
2,3,4,0.718,14.9,21,2,10,5
2,2,3,0.597,13.7,22,2,10,5
1,2,2,0.383,10,23,2,10,5
1,1,1,0.321,8.7,24,2,10,5
1,1,1,0.3,8.2,1,3,11,5
1,1,1,0.289,7.9,2,3,11,5
1,1,1,0.299,8.5,3,3,11,5
1,1,1,0.287,6.8,4,3,11,5
1,1,1,0.289,6.6,5,3,11,5
1,1,1,0.303,6.1,6,3,11,5
2,3,3,0.634,5.5,7,3,11,5
2,3,3,0.646,7.5,8,3,11,5
2,3,4,0.715,10.8,9,3,11,5
2,3,4,0.752,14,10,3,11,5
2,4,5,0.783,16.5,11,3,11,5
3,4,5,0.812,18.4,12,3,11,5
3,4,5,0.821,19.7,13,3,11,5
3,4,5,0.815,20.6,14,3,11,5
3,4,5,0.823,20,15,3,11,5
3,4,6,0.831,21.3,16,3,11,5
2,3,5,0.774,22.3,17,3,11,5
2,3,5,0.776,22.7,18,3,11,5
2,3,5,0.771,22.2,19,3,11,5
2,3,4,0.725,20.7,20,3,11,5
2,3,4,0.735,19.1,21,3,11,5
2,3,3,0.646,13.8,22,3,11,5
1,2,2,0.376,11.4,23,3,11,5
1,1,1,0.309,11.1,24,3,11,5
1,1,1,0.304,10.2,1,4,12,5
1,1,1,0.319,9.4,2,4,12,5
1,1,1,0.32,9.6,3,4,12,5
1,1,1,0.317,10.4,4,4,12,5
1,1,1,0.311,11.3,5,4,12,5
1,1,2,0.353,11.3,6,4,12,5
2,2,3,0.563,11.7,7,4,12,5
2,3,3,0.639,12.3,8,4,12,5
2,3,4,0.724,13.1,9,4,12,5
2,4,5,0.782,14.8,10,4,12,5
2,4,5,0.801,15.6,11,4,12,5
2,4,5,0.792,17.3,12,4,12,5
2,3,5,0.771,18,13,4,12,5
2,4,5,0.783,20.2,14,4,12,5
2,3,4,0.764,21.3,15,4,12,5
2,4,5,0.784,21.5,16,4,12,5
2,3,4,0.746,22.2,17,4,12,5
2,3,4,0.736,21.4,18,4,12,5
2,3,4,0.743,21.2,19,4,12,5
2,3,4,0.72,21,20,4,12,5
2,3,4,0.712,19.9,21,4,12,5
2,2,3,0.598,17.6,22,4,12,5
1,2,2,0.385,16.1,23,4,12,5
1,1,1,0.334,15.8,24,4,12,5
1,1,1,0.31,16.1,1,5,13,5
1,1,1,0.322,15.3,2,5,13,5
1,1,1,0.319,15.8,3,5,13,5
1,1,1,0.304,15.5,4,5,13,5
1,1,1,0.306,15.2,5,5,13,5
1,1,2,0.356,14.9,6,5,13,5
2,2,3,0.615,15,7,5,13,5
2,3,4,0.694,15.1,8,5,13,5
2,3,4,0.748,16.2,9,5,13,5
2,4,5,0.786,17.1,10,5,13,5
3,4,6,0.833,19.4,11,5,13,5
3,4,5,0.812,20.7,12,5,13,5
3,4,6,0.845,22,13,5,13,5
3,4,5,0.816,22.7,14,5,13,5
3,4,6,0.828,23.2,15,5,13,5
2,4,5,0.804,23.4,16,5,13,5
3,4,5,0.808,24,17,5,13,5
2,4,5,0.795,22.2,18,5,13,5
2,3,4,0.77,22.8,19,5,13,5
2,3,5,0.775,19.9,20,5,13,5
2,3,4,0.758,21,21,5,13,5
2,2,3,0.618,14.7,22,5,13,5
1,2,2,0.389,16.5,23,5,13,5
1,1,1,0.315,12,24,5,13,5
1,1,1,0.295,16.4,1,6,14,5
1,1,1,0.293,14.4,2,6,14,5
1,1,1,0.294,13.6,3,6,14,5
1,1,1,0.287,12.5,4,6,14,5
1,1,1,0.288,11.5,5,6,14,5
1,2,2,0.391,10.8,6,6,14,5
2,2,3,0.628,10.7,7,6,14,5
2,3,3,0.673,11.4,8,6,14,5
2,3,4,0.752,13.3,9,6,14,5
2,4,5,0.795,15.7,10,6,14,5
2,4,5,0.794,18,11,6,14,5
2,4,5,0.805,19.8,12,6,14,5
3,4,5,0.824,21.2,13,6,14,5
3,4,6,0.872,22.4,14,6,14,5
3,4,6,0.864,23,15,6,14,5
3,4,6,0.852,21.7,16,6,14,5
2,4,5,0.787,19.2,17,6,14,5
2,4,5,0.804,21.2,18,6,14,5
2,3,4,0.769,21,19,6,14,5
2,3,4,0.751,21,20,6,14,5
2,3,4,0.76,20.2,21,6,14,5
2,2,3,0.613,18.2,22,6,14,5
1,2,2,0.378,12.9,23,6,14,5
1,1,1,0.319,15.6,24,6,14,5
1,1,1,0.298,14.5,1,7,15,5
1,1,1,0.291,13.4,2,7,15,5
1,1,1,0.296,13.4,3,7,15,5
1,1,1,0.286,13,4,7,15,5
1,1,1,0.284,12.6,5,7,15,5
1,1,2,0.343,12.5,6,7,15,5
1,2,3,0.511,12.2,7,7,15,5
2,2,3,0.595,12.7,8,7,15,5
2,3,4,0.754,14.1,9,7,15,5
2,4,5,0.799,15.7,10,7,15,5
3,4,5,0.809,17.5,11,7,15,5
3,4,6,0.86,19.2,12,7,15,5
3,4,5,0.814,21.1,13,7,15,5
3,4,6,0.831,22.2,14,7,15,5
3,4,5,0.823,23.2,15,7,15,5
3,4,5,0.823,24.1,16,7,15,5
2,3,4,0.748,23.9,17,7,15,5
2,3,5,0.778,23.3,18,7,15,5
2,3,4,0.74,23.6,19,7,15,5
2,3,4,0.72,24.1,20,7,15,5
2,3,4,0.69,22,21,7,15,5
2,2,3,0.568,18.4,22,7,15,5
1,2,2,0.378,18,23,7,15,5
1,1,1,0.319,15.6,24,7,15,5
1,1,1,0.295,15.2,1,1,16,5
1,1,1,0.291,15.5,2,1,16,5
1,1,1,0.302,14.7,3,1,16,5
1,1,1,0.288,14.8,4,1,16,5
1,1,1,0.294,14,5,1,16,5
1,2,2,0.378,12.9,6,1,16,5
2,3,3,0.645,12.9,7,1,16,5
2,3,4,0.7,13.5,8,1,16,5
2,3,4,0.74,14.4,9,1,16,5
2,3,4,0.746,14.9,10,1,16,5
3,4,5,0.819,12.2,11,1,16,5
3,4,5,0.82,13.5,12,1,16,5
2,4,5,0.787,13.5,13,1,16,5
2,3,5,0.773,15.7,14,1,16,5
2,3,4,0.768,17.8,15,1,16,5
2,3,4,0.733,17.8,16,1,16,5
2,3,4,0.751,18.2,17,1,16,5
2,3,4,0.714,18.1,18,1,16,5
2,3,4,0.711,14.7,19,1,16,5
2,3,4,0.705,12.9,20,1,16,5
2,3,4,0.716,12.7,21,1,16,5
2,3,3,0.647,12.8,22,1,16,5
1,2,3,0.43,12,23,1,16,5
1,2,2,0.366,11.5,24,1,16,5
1,1,2,0.365,10.5,1,2,17,5
1,1,2,0.364,9.5,2,2,17,5
1,2,2,0.374,10.2,3,2,17,5
1,2,2,0.379,10.5,4,2,17,5
1,1,2,0.355,10.9,5,2,17,5
1,2,2,0.383,9.8,6,2,17,5
2,2,3,0.595,9.5,7,2,17,5
2,2,3,0.623,9.5,8,2,17,5
2,3,4,0.72,9.6,9,2,17,5
2,3,5,0.774,10,10,2,17,5
3,4,5,0.818,10.7,11,2,17,5
3,4,5,0.821,11.7,12,2,17,5
2,4,5,0.798,12.6,13,2,17,5
2,4,5,0.783,13.7,14,2,17,5
2,3,4,0.75,15.9,15,2,17,5
2,3,4,0.719,16.8,16,2,17,5
2,3,4,0.733,12.3,17,2,17,5
2,3,4,0.738,14.5,18,2,17,5
2,3,4,0.725,16.3,19,2,17,5
2,3,4,0.678,16.5,20,2,17,5
2,3,4,0.699,12.7,21,2,17,5
2,3,4,0.68,11.3,22,2,17,5
1,2,3,0.477,8,23,2,17,5
1,2,2,0.408,6.5,24,2,17,5
1,2,2,0.388,6.8,1,3,18,5
1,1,2,0.365,7.4,2,3,18,5
1,2,2,0.366,5.2,3,3,18,5
1,1,2,0.365,4.9,4,3,18,5
1,1,2,0.354,4.1,5,3,18,5
1,2,2,0.414,3.5,6,3,18,5
2,2,3,0.598,3.3,7,3,18,5
2,2,3,0.605,6.2,8,3,18,5
2,3,4,0.722,8.2,9,3,18,5
2,3,4,0.75,12.3,10,3,18,5
2,4,5,0.784,13.9,11,3,18,5
2,3,5,0.772,14.6,12,3,18,5
2,3,4,0.75,14.8,13,3,18,5
2,3,4,0.762,17.3,14,3,18,5
2,3,4,0.761,17.3,15,3,18,5
2,3,4,0.73,17.3,16,3,18,5
2,3,4,0.732,16.5,17,3,18,5
2,3,4,0.732,18.8,18,3,18,5
2,3,4,0.735,16.6,19,3,18,5
2,3,4,0.706,17.9,20,3,18,5
2,3,4,0.701,15.6,21,3,18,5
2,2,3,0.589,11.2,22,3,18,5
1,2,2,0.375,7.1,23,3,18,5
1,1,1,0.325,6.2,24,3,18,5
1,1,1,0.297,5.2,1,4,19,5
1,1,1,0.304,4.6,2,4,19,5
1,1,1,0.31,4,3,4,19,5
1,1,1,0.306,3.6,4,4,19,5
1,1,1,0.309,3.4,5,4,19,5
1,2,2,0.376,4.2,6,4,19,5
1,2,3,0.524,2.6,7,4,19,5
2,2,3,0.608,3.6,8,4,19,5
2,3,4,0.709,8.6,9,4,19,5
2,3,4,0.76,12.6,10,4,19,5
